Title,Link,Description,Image URL
Dell T7810 WS PC 2x E5-2690v4 28Core 64GB Ram 512GB SSD + 10TB HDD W11,https://chicago.craigslist.org/nch/sys/d/evanston-dell-t7810-ws-pc-2x-e5-2690v4/7686081341.html,"Dell T7810 Workstation PC 2x Xeon E5-2690 v4 28 Core 64GB Ram 512GB SSD + 10TB HDD W11 Pro

Clean Off-Lease Unit, Good cosmetic and working condition. Grade A refurbished system with brand new 512GB SSD + 10TB HDD and Productivity software.

This system great for 2D, 3D Apps, CAD Design, Graphics and Multimedia Designs. and Excellent for Gaming too

2 x Xeon E5-2690 v4 2.60GHz 14-Cores
Total 28 Cores (56 Threads)
64GB DDR4 PC4-2400T Memory
Brand New 512GB Sata SSD
10TB Enterprise HDD
Nvidia Quadro K4000 3GB GDDR5 Pro GPU, 192bit, Support 4K 2 x Display Port, 1 x DVI
DVD-R/RW Optical Drive
Gigabit Ethernet
(6) USB 3.0 & (4) USB 2.0 Ports
Serial Port
PS/2 Ports
4 Storage Bays
Front & Rear Audio Ports
825W Power Supply
Windows 11 x64 Pro
Office2021 Pro, Endpoint AV 2022, Adobe CC
Power Cable",https://images.craigslist.org/00707_ao8AnqEA6KT_0t20CI_600x450.jpg
TranSource Gaming PC I5-9400F 512GB 16GB RAM W11 Quadro P620 Blu-Ray,https://chicago.craigslist.org/nch/sys/d/evanston-transource-gaming-pc-i5-9400f/7685975428.html,"TranSource ODT-MT Desktop PC I5-9400F 4.10GHZ | 512GB | 16GB RAM | W11 Pro Quadro P620 Blu-Ray

This Used product is tested and certified to look and work like new. Comes with i5-9400F CPU, Nvidia Quadro P620 Dedicated Pro GPU. Excellent PC as Workstation, Gaming, Graphic design or everyday fast office computing.

Intel Core i3-9400f (Six Core, 4.10GHz)
Motherboard: ASUS PRIME H310M-A R2.0 Motherboard Intel H310 LGA 1151
16GB DDR4 System Memory (1 x 16GB)
512GB NVME SSD (Samsung or Toshiba)
Dedicated Nvidia Quadro P620 2GB GDDR5 4 x Mini DP port, Support 4 x 4K monitor.
Blu-Ray and DVD Multi Burner
4 x USB 3.0, 2 x USB 2.0, Audio Ports PS/2, Speaker, OnBoard HDMI, DVI and VGA ports
10/100/1000 Gigabit Ethernet
Allied Telesys Fiberoptic Network Card
Genuine Windows 11 Professional Operating System 22H2 x64
Office 2021 Pro
Eset Endpoint Antivirus 2023
AdobeCC
Energy Star Compliant",https://images.craigslist.org/00101_2964xVfg7vF_0t20CI_600x450.jpg
Dell Inspiron 3668 PC - i3-7100 8GB Ram 256GB SSD + 1TB W11 Pro,https://chicago.craigslist.org/nch/sys/d/evanston-dell-inspiron-3668-pc-gb-ram/7685947623.html,"Dell Inspiron 3668 Desktop PC - Intel i3-7100 8GB Ram 256GB SSD + 1TB HDD
W11 Pro Wi-Fi BT

Excellent Grade A Condition Dell Inspiron desktop PC, upgraded with brand new 256GB SSD, Comes with, Brand New 1080P Webcam, New USB keyboard and Mouse. Freshly installed W11 Pro OS

Intel Core i3-7100 Processor (Up to 3.9GHz, 3MB Cache)
8GB DDR4 Ram
256GB Solid State Drive - Brand New (SSD)
Intel HD 630 Onboard GPU 1 HDMI / 1 VGA support 2 monitors.
DVD-R/RW Optical Drive
Intel Dual band AC Wi-Fi and Bluetooth
10/100/1000 Gigabit Ethernet
1 x HDMI, 1 x VGA 2 x USB 3.1, 4 x USB 2.0, 1 x Microphone-in, 1 x Headphone, 1 x Speaker, 1 x SD Card Reader

Microsoft Windows 11 Professional OS
Brand New Dell USB Keyboard and Mouse, Power Cable, New 1080P FHD Webcam
Office21
Endpoint AV
Energy Star Compliant",https://images.craigslist.org/00808_57qkS8oXZPl_0CI0t2_600x450.jpg
HP SLIMLINE PC i3-6100T 8GB DDR4 2TB HDD W10 Wifi,https://chicago.craigslist.org/nch/sys/d/evanston-hp-slimline-pc-i3-6100t-8gb/7685973706.html,"HP SLIMLINE 260-P026 Desktop Computer|

Excellent like new condition comes with new 2TB HDD and USB Keyboard and Mouse.

Intel Core i3-6100T CPU
8GB DDR4 Ram
2TB (2000GB) 7200RPM Hard drive
WiFi BGN & Bluetooth 4.0, Gigabit Ethernet, DVD Burner
2 USB 3.0, 4 USB 2.0, VGA, HDMI, Card Reader
Windows 10 Home
Office2019
Eset Endpoint AV",https://images.craigslist.org/00P0P_acUYpE713kj_0t20CI_600x450.jpg
HP P24h G4 FHD Monitor with Built-in Speakers and New with Warranty,https://chicago.craigslist.org/nch/sys/d/evanston-hp-p24h-g4-fhd-monitor-with/7685879572.html,"HP P24h G4 23.8"" FHD Monitor 1080p with built in Speakers, And HP CarePack Warranty

Condition: Brand New Open Box with HP Warranty --all included items shown in photos and distressed packaging; labels removed from box exterior.

Price is Firm

Item Specifics:

Model: P24h G4
Type: IPS Led
Size: 23.8""
Color: Black
Refresh Rate: 60hz

Features:
1920 x 1080 resolution (Full HD)
Dual speakers (2W per channel)
Flicker-free technology
1 VGA
1 DisplayPort™ 1.2 (with HDCP support)
1 HDMI 1.4 (with HDCP support)
Asset control
On-screen controls
Plug and Play
User controls
Low blue light mode
Anti-glare
Height adjustable

What's in the Box:
Monitor, Power Cable, Display Port Cable, HDMI Cable, Audio Cable.",https://images.craigslist.org/00D0D_1sPRgl4Yjeu_06s06s_600x450.jpg
OKI MC561 all in one printer,https://chicago.craigslist.org/nwc/sys/d/barrington-oki-mc561-all-in-one-printer/7688194562.html,"Cash only. Pick up at Barrington or Tower Lakes Police Dept. Text for pictures.

All-in-one functionality. HD color output. Superior speed and media flexibility.

From the Manufacturer
The OKI Printing Solutions MC561 Color Multifunction Printer (Print / Copy / Scan / Fax)
The MC561 Color MFP from OKI Printing Solutions combines high-quality color and four-in-one functionality with speed, reliability and ease of use--superior value from a desktop device that has a footprint small enough to fit easily into your environment. It's the perfect solution for the small to medium-size workgroups in your company.

OKI Printing Solutions MC561 Color Four-in-One
The perfect solution for the small to medium-size workgroups in your company. View larger

OKI Printing Solutions MC561 Color Four-in-One
Easy-to-read and use operator panel, designed to meet the needs of your workflow environment. View larger

OKI Printing Solutions--Easy Management
ActKey software lets you move between scan-to tasks with a single click. View larger
OKI Printing Solutions MC561 Color Four-in-One
The MC561 footprint small enough to fit easily into your environment. View larger

OKI Printing Solutions MC561 Color Four-in-One
Full QWERTY keyboard enables easy entry of email addresses and messages. View larger
Enhance the Productivity of Your Staff
The MC561 Color MFP is fast: it prints or copies up to 27 color pages or 31 black & white pages per minute, with the first color page printing in just 8 seconds.1 It delivers color duplex prints or copies at the rate of 14 ppm, black & white at 16 ppm. Its reversing automatic document feeder (RADF) quickly scans both sides of a document, and its multi-tasking capabilities let you set up or perform two tasks at the same time. And, with a duty cycle of up to 60,000 pages per month, this durable device can be relied upon to handle large daily print and copy volumes.

Scan at the Machine or from Your Desk
With the MC561 Color MFP, you can turn hard-copy documents into electronic files by placing them in the RADF or directly onto the flatbed scanner, scan them in black & white or color, and send the scan to a locally attached PC, to the shared directory on the network (without the need for additional software), to an e-mail address or to an FTP site.

You can also remotely preview and scan your documents on your PC via the network connection and TWAIN driver. You can insert a USB memory stick into the port conveniently located on the front of the unit and save scans to or print files directly from the stick. With Direct Print, you can even print PDF files without opening an application.

The MC561 MFP prints and copies in HD Color, an OKI exclusive: multi-level printheads and microfine toner provide more detail, greater color depth and reduced grain, for breathtaking output even on ordinary office paper.

Making Your Job Easier
The MC561 Color MFP is really user friendly. It's network-ready right out of the box and has an intuitive operator panel that's simple to use, with a 3.5"" backlit LCD display that tilts up for easy reading.

Full Functionality at Your Fingertips
The operator panel features a clear, organized array of navigation buttons, a backlit LCD display, alphanumeric keypad, and 1-touch fax dialing keys. A USB port, conveniently located on the front of the unit, allows for scan-to/print from a memory stick. PaperPort software from Nuance easily turns piles of paper and photos into PDF and JPEG files--using the MFP's scanner--and saves them to your computer for future use. OmniPage from Nuance--optical character recognition (OCR) software--quickly turns hardcopy office documents and forms into electronic files for easy editing, searching and sharing.

Document Management Made Simple
The MC561 Color MFP includes ActKey software that lets you move between scan-to tasks--including Scan-to-Folder, Scan-to-Application and Scan-to- PC Fax--with a single click.


Technical Specifications
OKI Printing Solutions OKI Printing Solutions MC561 Color Four-in-One
All-in-one functionality, HD Color output, superior speed and media flexibility. View larger
Print Speed: Up to 27 ppm Color; up to 31 ppm Mono
Time to First Page: 8 sec. Color; 7.5 sec. Mono
Processor: 533 MHz
Print Resolution: 1200 x 600 dpi
Duty Cycle: Up to 60,000 pages per month
Duplex (2-sided) Printing: Standard
Printer Emulation: PCL 5c, PCL 6; PostScript 3; SIDM (IBM ProPrinter, Epson FX)
Fax Modem: 33.6 Kbps Super G3
Transmission Speed: 3 seconds/page
Fax Resolution: Up to 200 x 400 dpi
Fax Memory: 200 pages (4 MB)
Copy Speed: Up to 27 cpm color, 31 cpm black & white
First Copy Out: 14 sec. Color; 12 sec. Mono
Duplex (2-Sided) Copying: Standard
Copy Resolution: Up to 600 x 600 dpi
Scan Resolution: Up to 1200 x 1200 dpi
Scan Speed: 3 sec./page color, 2 sec./page black & white
at 300 dpi (simplex)
Network Interface: OkiLAN 10/100 Base-T Internal Ethernet Print Server
Local Ports: USB v2.0
Memory: 256 MB, upgradeable to 768 MB
Paper Sizes: Letter, Legal 13/13.5/14, Banner, Executive, A4, A5, A6, B5; Envelopes - C5, DL, Monarch, COM 9, COM 10
Paper Weight: Main Tray 17 lb. - 47 lb. (64-176 gsm); MPT 17 lb. bond - 80 lb. cover (64-220 gsm)
Power Consumption: Operating Normal 570W; Max 1170W; Idle 100W; Power Save 20W; Deep Sleep <1.5W
Acoustic Noise: Printing 54 dB; Copying 55.5 dB; Standby inaudible
Dimensions: 16.8"" x 20"" x 17.5"" (42.7 cm x 50.9 cm x 44.4 cm)
Weight: 63 lb. (29 kg)",https://map4.craigslist.org/t09/13/2089/3035.png
10.9-inch iPad Wi‑Fi 64GB - Silver,https://chicago.craigslist.org/nwc/sys/d/rolling-meadows-109-inch-ipad-wifi-64gb/7680878805.html,"Brand new in sealed box 10.9-inch iPad Wi‑Fi 64GB - Silver. iPad was won in a drawing and is not needed.
If ad is up item is available. Price is firm.",https://map0.craigslist.org/t09/13/2092/3038.png
imac 27” late 2013,https://chicago.craigslist.org/nch/sys/d/evanston-imac-27-late-2013/7678976969.html,"$500
iMac 27-inch 3.2GHz quad-core Intel Core i5
32gb 1600 mhz ddr3
1tb hard drive
LATE 2013
Apple wireless keyboard
Apple Magic mouse
Apple power cord
This model had design flaws. Look it up. We ordered the part that keeps screen adjustable
Skokie pickup",https://map7.craigslist.org/t09/13/2099/3038.png
SIGMA Bicycle 906 computer,https://chicago.craigslist.org/chc/bop/7688154955.html,"9 Functions: speed, avg speed, max speed, speed comparison, trip distance, total distance, clock, ride time, low battery indicator
Low Battery Indicator
Easy to program/Tool Free installation
Waterproof",https://images.craigslist.org/00v0v_9U6phd27Cn1_1320MM_600x450.jpg
HP INK CARTRIDGES No. 61,https://chicago.craigslist.org/nch/sys/7688153014.html,"two Black XL
two tri color
Number 61",https://map5.craigslist.org/t09/13/2098/3037.png
NiteRider Swift 500,https://chicago.craigslist.org/chc/bop/7688129523.html,"Has four light levels plus daytime flash
Up to 25 hours rechargeable",https://images.craigslist.org/00t0t_2NKRYWj8fV2_1320MM_600x450.jpg
Sonnet Echo Express SE II Thunderbolt 2 Expansion Chassis with SAS Car,https://chicago.craigslist.org/chc/sys/7688103047.html,"Thunderbolt 2 expansion chassis for adding PCIe card slots to any computer setup. Currently has an ATTO Express SAS H644 6Gb/s network card installed, as well as a VGA/SDI card.

Please don't hesitate to reach out with any questions!",https://images.craigslist.org/00U0U_rxOzDjmFLy_0Cz0t2_600x450.jpg
"27"" Apple Thunderbolt Display",https://chicago.craigslist.org/chc/sys/7688100322.html,"Older model Apple Thunderbolt Display, but still a very suitable auxiliary monitor with 1440p resolution. The built-in Thunderbolt and laptop charging cable still function. Includes an original Apple power cable.

Please don't hesitate to reach out with any questions!",https://images.craigslist.org/00000_cmxmnMkb0WN_0Cz0t2_600x450.jpg
Vintage Casio FX 602P Programable Calculator,https://chicago.craigslist.org/nch/sys/7678791916.html,"Vintage Casio FX 620 programmable calculator with program library and instruction booklets. Comes with a Casio FA-2 tape recorder adaptor interface for down and uploading programs, a Casio FP-10 printer with extra rolls of thermal paper and all related instruction booklets.",https://images.craigslist.org/01717_ek5twrGVyLA_09U06I_600x450.jpg
HP Elitebook 840 G5 Laptop Intel i5-8350U 16GB RAM 256GB SSD,https://chicago.craigslist.org/wcl/sys/7677656023.html,"HP Elitebook 840 G5 - 14 FHD - i5-8350U Quad Core - 16 GB RAM - 256 SSD Windows 11 Pro

Price is Firm.

Comes with charger.

Key Specs
Screen Size
14 inches
Screen Resolution
1920 x 1080 (Full HD)
Touch Screen
No
Processor Model
Intel 8th Generation Core i5
Processor Model Number
8350U
Storage Type
SSD
Total Storage Capacity
256 gigabytes
Solid State Drive Capacity
256 gigabytes
System Memory (RAM)
16 gigabytes
Graphics
Intel UHD Graphics
Operating System
Windows 11 Pro
Display Connector(s)
1 x HDMI 1.4, 1 x Thunderbolt
Battery Type
Lithium-ion
Backlit Keyboard
No",https://images.craigslist.org/00404_jAyGwQoMcgf_0CI0t2_600x450.jpg
"Apple M1 Mac Mini Bundle w/27"" Curved Monitor, MX Master 3s, &Keyboard",https://chicago.craigslist.org/chc/sys/7688083532.html,"This Apple Mac Mini M1 Bundle comes with a Samsung 27"" curved monitor, MX Master 3s Mouse for Mac, and Logitech K360 keyboard. It boasts an Apple M1 processor with a speed of 3.00 GHz, 16 GB RAM, and a 256 GB SSD (Solid State Drive) - perfect for office, workstation, industrial, engineering coding, casual computing, graphic design, and even gaming. This mini desktop has built-in Bluetooth adapter, built-in speakers, ultra-slim design, built-in Wi-Fi adapter, and various connectivity options such as Mini-USB, DisplayPort, HDMI, USB-A, USB 2.0, USB-C, and USB 3.1. Released in 2020, this Apple Mac Mini M1 Bundle is a versatile and powerful machine that can handle all your computing needs.

Willing to sell separate.",https://images.craigslist.org/00E0E_72Lk03I1a4s_0t20CI_600x450.jpg
"Dell 7760-AIO FHD 27"" PC, Core i7-8700 3.20GHz, 32GB, 512GB M.2-NVMe",https://chicago.craigslist.org/nwc/sys/7688080997.html,"Dell 7760-AIO FHD 27"" PC, Core i7-8700 3.20GHz, 32GB, 512GB M.2-NVMe

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks

The Important Stuff
Touch display

Dell Optiplex 7760A/O
• Intel Core i7-8700 3.20GHz 6 Core Processor (4.60GHz)
• 32GB Ram/DDR4 Memory
• 512GB Flash Storage / Windows 10 Pro (Win 11 Available To Upgrade)
• nVidia Geforce GTX 1050 Graphics(4GB + 16285MB)
• Intel HD Graphics 630 (128MB W/S 16413MB)
• 27"" Full HD Touch Display (1920 X 1080)
1. USB: 5x 3.0 | 2. USB C | 3. HDMI Out | 4. DisplayPort | 5. RJ-45 | 6. Line-out | 7. Media card reader |

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://images.craigslist.org/00K0K_34SlGlWFN4j_0jm0jm_600x450.jpg
HP PAGEWIDE PRO MFP 477DW,https://chicago.craigslist.org/nwc/sys/7688045933.html,"HP PAGEWIDE PRO MFP 477DW

In excellent condition and can not find a scratch on it. Toner is not included. Paid just over $2,000 for this guy a year and half ago. Considering no one really needs a $2,000+ printer, Im offering it for $600 obo. Box included and will place back in box when sold.
Heading back to the office so no more need to have this at home anymore. Its a great printer/copier and if you search the model, you will see it does everything you probably need to do in a home office or office setting.

I will throw in a free desk if the price is right.
Its broken down and easy to put together. All the hardware is obviously included.


Pickup in Hoffman Estates near Barrington Rd and Higgins Rd. Please text show contact info for more info. Thanks for looking


Printer computer toner ink hp hewlett packard dell acer laptop notebook office home copy copier",https://images.craigslist.org/00C0C_cSEtbWoUL8W_0CI0t2_600x450.jpg
CLX GXM7903M Gaming / Streaming Computer COMPLETE SETUP,https://chicago.craigslist.org/chc/sys/7688028475.html,"Im selling my gaming computer because I no longer use it. Its fast and does the trick for almost any game now adays! below i will list everything included

CLX SET GXM7903M Gaming Desktop: Retail- 1409.99
Westinghouse Full High Def Gaming Monitor 27in: Retail- 179.99
Tygerclaw Extending Clamping Monitor Desk Mount: Retail- 113.99
Logitech G733 Lightspeed Black Wireless gaming Headset: Retail- 129.99
QCK Prism Cloth Gaming Mouse Pad: Retail- 39.74
Reddragon K530 60 RGB Wireless Keyboard: Retail- 64.99
Logitech c922 Pro Stream Webcam: Retail- 79.99
Elgato Stream Deck: Retail- 149.99
Razer Ripsaw HD Capture Card: Retail- 149.99
Ares M2 Zeus Keyboard: Retail- 29.99
Zeus E2 Mouse: Retail: 39.99

Computer Specs:
Processor Intel(R) Core(TM) i5-10600KF CPU @ 4.10GHz 4.10 GHz
Installed RAM 16.0 GB
more spec online!

This is a 2400 dollar value and everything you need to get started streaming or gaming. Please only serious inquires only. Cash only.
Please text me only 1500 OBO",https://images.craigslist.org/00707_jBxjcWhCwwn_0CI0t2_600x450.jpg
Apple Thunderbolt Display LED A1407 MC914LL/A 27” Monitor,https://chicago.craigslist.org/nwc/sys/7688021755.html,"Apple Thunderbolt display LED A1407 MC914LL/A 27” Monitor w/ Power cord.
Works great. Asking: $300

Sold As-is. Pick-up only. No delivery options available.",https://images.craigslist.org/00u0u_hANTeTvreEf_0jm0jm_600x450.jpg
OMEN Desktop Gaming Computer by HP,https://chicago.craigslist.org/nch/sys/7687922705.html,"OMEN by HP Gaming Desktop Computer, Intel Core i7-8700K, NVIDIA GeForce GTX 1080 Ti graphics card, 16GB RAM, 2TB Hard Drive, 512GB SSD, Windows 10 (880-130, Black)",https://images.craigslist.org/01010_2V7z4vZp7Lk_05W084_600x450.jpg
works great! MacBook air 1.6ghz intel core i5,https://chicago.craigslist.org/wcl/sys/7687885964.html,works great! MacBook air 1.6ghz intel core i5,https://images.craigslist.org/00303_ersrEEVWZuV_0fu0fu_600x450.jpg
AS-IS for PARTS Apple iMac Mid-2017 4K i5-7500 8GB 1TB Radeon Pro 560,https://chicago.craigslist.org/nch/sys/7686484738.html,"FOR PARTS! AS IS! Apple iMac Mid-2017 4K i5-7500 8GB 1TB Fusion Radeon Pro 560 4GB Ventura

Sale for Parts and Repair, As Is!

Item Screen glass cracked and Housing damaged during shipment. System and all other parts fully working condition. besides cosmetic damages, cracked glass on the screen. If you need parts like logic board, camera, power, storage etc... perfect for parts and repair.

Latest MacOS Ventura Installed, Comes with MS Office installed

Includes:
Apple iMac 21.5"" A1419 Desktop PC
Power Cord

Does Not Include:
Keyboard & Mouse

Features:
21.5-inch Retina 4K LED-backlit TFT active matrix IPS display (4096 x 2304)
Slim aluminum design
Intel 7th Gen Core i7-7500 Quad-Core 3.4GHz CPU
Max Turbo Frequency: 4.20GHz
8GB DDR4 RAM
1 Terabyte + 32GB SSD Fusion Drive
AMD Radeon Pro 560 Graphics 4GB
10/100/1000 Gigabit Ethernet
802.11ac Wireless LAN
Bluetooth Wireless 4.2
macOS Ventura

Ports:
2x Thunderbolt 3 ports w/USB-C connector
4x USB 3.0 ports
1x Ethernet port
1x 3.5mm Headphone jack",https://images.craigslist.org/00D0D_c94h6ZaR8cJ_0CI0t2_600x450.jpg
Rear Flashing Bike Light,https://chicago.craigslist.org/nwi/bop/7687837556.html,"Mount to any bike,has different flashing patterns.",https://images.craigslist.org/00V0V_kqiW3mSVyZHz_0t20CI_600x450.jpg
RTX 3080 Geforce,https://chicago.craigslist.org/chc/sys/7687834834.html,Perfectly working card but I don’t play games anymore so don’t need it.,https://images.craigslist.org/00K0K_8BTXfBJ9Z2w_0CI0lK_600x450.jpg
14” Dell Latitude E7470 Intel Core i7 with 16 Gb RAM *M.2 SSD *Backlit Keys *,https://chicago.craigslist.org/nch/sys/7687786612.html,"Excellent condition Dell 14” laptop
Perfect for light gaming or day by day office tasks or light gaming

🫧Was barely used in an clean enviroment no dust or smoking at all.

Factory reset with Windows 11 Pro fresh install.

🚗💨
⚡️Fast laptop Dell Latitude E7470

✅ CPU Intel Core i7 Intel Core - 6600u @2.80 GHz
☑️ 512 Gb m.2 SSD drive
🔘 16 Gb RAM DDR4
🔋 Original Battery
🖥 thin 14” HD Screen 1920x1080
📼 HDMI output
👍 Excellent condition
🔵 3x USB port
📹 Webcam
🌐 WiFi
🔵 Bluetooth
📶 SIM Card slot ready for LTE or 4G
👉Fingerprint Sensor
⌨️ Backlit Keys

🔌Comes with power charger

🤝Pick-up in Glenview
Thank you!",https://images.craigslist.org/00l0l_3zBkUKKJd3P_0t20CI_600x450.jpg
copper and printers,https://chicago.craigslist.org/chc/sys/7687720142.html,"Ricoh Aficico 1515F
Tabletop copy and print a machine",https://images.craigslist.org/00L0L_399h2CnqI2F_0lA0t2_600x450.jpg
Adobe Acrobat 2022,https://chicago.craigslist.org/chc/sys/7677654795.html,"Adobe Acrobat 2022 (PC) and MAC versions
Unlocked
Fulling working
Unlimited Computers",https://images.craigslist.org/00t0t_fFyZoU4BAs6_084084_600x450.jpg
2 X Acer Veriton,https://chicago.craigslist.org/nwc/sys/7680369585.html,"Mini-tower Computer
1TB HD
OS WIN 10(latest version)

2 Available",https://images.craigslist.org/01414_2k7bCe3g6Nk_08107g_600x450.jpg
"NEW HP V22v G5 LCD FHD 1920x1080 DESKTOP COMPUTER 21.45"" PC MONITOR",https://chicago.craigslist.org/wcl/sys/7677598691.html,"BRAND NEW IN BOX SEALED! Local pickup only.

Browse the web, stream your shows, and work using the V22v 21.45"" 16:9 VA Monitor from HP, which adjust to your comfort needs and delivers high quality images. HP's V22v has been built using Vertical Alignment (VA) panel technology, an anti-glare coating, a native resolution of 1920 x 1080, 8-bit support for 16.7 million colors, a widescreen 16:9 aspect ratio, a static contrast ratio of 3000:1, a dynamic contrast ratio of 8,000,000:1, 72% NTSC color gamut coverage, 250 cd/m2 brightness, 102 ppi, 178° viewing angles, a 60 Hz refresh rate, a 7 ms GtG response time with Overdrive, one HDMI 1.4 input, and one VGA input. To further help improve viewing and accessibility, the display features a vertical tilt of -5 to 20° or mount it to a wall using the 100 x 100mm VESA thread on the back.

General Features:

Crisp Image Clarity for All Your Content.
Get lifelike color and sharp details for everything you do, from answering e-mails, checking your social feeds, and working on documents to watching the latest shows, all on a 21.45"" diagonal Full HD screen with 178° viewing angles.

Modern Connectivity
Quickly connect to your devices and additional monitors through the HDMI 1.4 and VGA ports for smooth visuals.

Full HD Display
Be prepared for brilliant visuals and crisp images with the quality of this Full HD 1080p display.

Adjust Your View
Adjust the screen to your personal preference with a 5° forward or 20° backward tilt.
Low Blue Light
Using the Low Blue Light mode subtly shifts your display's colors to a warmer spectrum, while making whites more natural and putting less strain on your eyes.

178° Viewing Angles
Give everyone a great view of the screen, wherever they sit or stand, on this VA panel monitor with 178° viewing angles.
Personalize Your Comfort Settings.

See your screen in a whole new light with HP Low Blue Light, which shifts the color spectrum for more comfortable viewing for your next binge watch or marathon project. Tilt the screen up to 5° forward or 20° backward to find your best viewing position.",https://images.craigslist.org/00e0e_159RrB7PUsN_0g80g8_600x450.jpg
Early Black Friday Dell OptiPlex 790 Core i3- 3.3 GHz/8GB DDR3/500G,https://chicago.craigslist.org/nwc/sys/7687691261.html,"WE FINANCE!!!
Visit US At Our Store Com2 Computers 1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 630-678-(Com2) 2662

Condition
Used - Good
The Important Stuff
Dell Optiplex 790
• Intel® Core i3-2100 3.10GHz Processor
• 8 GB DDR3 Ram / Memory
• 500GB HD Storage
• Intel HD 2000 Graphics
• Windows 10 Pro
• VGA, Display Port, USB 2.0, Lan Port , Headphone &Micro Phone Port

Visit US At Our Store Com2 Computers 1950 N Ruby St Melrose Park IL 60106 Unit #16",https://images.craigslist.org/00h0h_crToR7gFxPU_07E0ec_600x450.jpg
